Name	SMILE
CHEMBL2064143	 CN(C)C(=O)C1CC2=CC=CC=C2N1C(=O)CCN1CCC(CC1)C1CCCCC1
CHEMBL3670803	 CN(C(=O)[C@H]1CCC(=O)N1C1CCN(CC2=CC=C(Cl)C(C)=C2)CC1)C1=CC=CC=N1
CHEMBL457451	 ClC1=CC=CC=C1C(N1CCC2(CC1)N(CN(CCN1CCCC1)C2=O)C1=CC=CC=C1)C1=CC=CC=C1Cl
CHEMBL2111552	 CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H]1CCCN2[C@@H]1CC(=O)N(C2=O)C1=CC=CC=C1
CHEMBL357502	 CC1=CC=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=C3)C3=CC=CC=C3N(CC(=O)C3CCCC3)C2=O)=C1
CHEMBL3680070	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(N2CCCC3(CCNCC3)C2=O)C(C)=C1
CHEMBL294161	 CC1=CC=C2[C@H](C[C@@H](NC(=O)NC3=CC=CC(=C3)C3=NNN=N3)C(=O)N(CC(=O)NC(C)(C)C)C2=C1)C1CCCCC1
CHEMBL420098	 CC(=O)C1CCN(CC1)C(=O)[C@@H](COCC1=CC=CC=C1)NC(=O)NC1=CC=CC(C)=C1
CHEMBL518325	 CC(C)NCCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2Cl)C2=CC=CC=C2Cl)C1=O
CHEMBL475096	 CCNCCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2Cl)C2=CC=CC=C2Cl)C1=O
CHEMBL168386	 O=C(CN1C2=CC=CC=C2CCC(NC(=O)NC2=CC=CC3=CC=CC=C23)C1=O)N1CCCC1
CHEMBL3670294	 O=C1CC(=O)N([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CCCCCCC2)C2=CC=CC=C2N1
CHEMBL337937	 CC1=CC=C2[C@@H](C[C@H](NC(=O)NC3=CC=CC(Cl)=C3)C(=O)N(CC(=O)NC(C)(C)C)C2=C1)C1=CC=CC=C1
CHEMBL358000	 CCC(CC)C(=O)CN1C2=CC=CC=C2C(=NC(NC(=O)NC2=CC=CC(C)=C2)C1=O)C1=CC=CC=C1
CHEMBL99289	 COC1=CC=CC=C1[C@H]1C[C@@H](NC(=O)NC2=CC=CC(C)=C2)C(=O)N(CC(=O)NC(C)(C)C)[C@H](C1)C1=CC=CC=C1
CHEMBL2387313	 CC1CCCN1C1CCN(C1)C1=CC=C(NC(=O)NC2=CC(Cl)=CC(Cl)=C2)C=C1C
CHEMBL3670792	 CC1=CC=CC(NC(=O)[C@H]2CCC(=O)N2C2CCN(CC3=CC=C(Cl)C(C)=C3)CC2)=N1
CHEMBL358173	 CCCCCN(CCCCC)C(=O)[C@H]1CCN([C@@H](C1)C(=O)NCCN(C)CC1=CC=CC=C1OC)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
CHEMBL314656	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC(NC(=O)NC3=CC=C4C=CSC4=C3)C2=O)=C1
CHEMBL347843	 CC1=CC=CC(NC(=O)NC2N=C(C3=CC=CN=C3)C3=CC=CC=C3N(CC(=O)C3CCCC3)C2=O)=C1
CHEMBL2112231	 CN(C)C1=CC=CC(=C1)N1C(=O)C[C@H]2[C@@H](CCCN2C1=O)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
CHEMBL87548	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC(NC(=O)NC3=CC=CC(F)=C3F)C2=O)=C1
CHEMBL2111549	 CC1=CC=C(C=C1)N1C(=O)C[C@H]2[C@@H](CCCN2C1=O)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
CHEMBL314926	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC(NC(=O)NC3=CC=C(C=C3)[N+]([O-])=O)C2=O)=C1
CHEMBL203356	 O=C1NCN(C2=CC=CC=C2)C11CCN(CC2=CC=CC=C2)CC1
CHEMBL291458	 CC1=CC=C2[C@H](C[C@@H](NC(=O)NC3=CC=CC(Cl)=C3)C(=O)N(CC(=O)NC(C)(C)C)C2=C1)C1=CC=CC=C1
CHEMBL2387289	 CC1CCCN1C1CCN(C1)C1=CC=C(NC(=O)NCC2=CC=CS2)C=C1C
CHEMBL499169	 CC(C)N(CCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2Cl)C2=CC=CC=C2Cl)C1=O)C(C)C
CHEMBL2018354	 O=C(C[C@H](NCC1=CC=CC=N1)C(=O)N1CCC(CC1)N1CCCCC1)N1CCC(CC1)N1CC2=CC=CC=C2NC1=O
CHEMBL136942	 CCN1CN(C2=CC=CC=C2)C2(CCN(CCCC(=O)C3=CC=C(F)C=C3)CC2)C1=O
CHEMBL354065	 O=C1NCN(C2=CC=CC=C2)C11CCN(CC1)[C@@H]1CC[C@@H](CC1)C1CCCCC1
CHEMBL515829	 CCCCNCCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2Cl)C2=CC=CC=C2Cl)C1=O
CHEMBL3946337	 O=C(NC1CCCCC1)C1CCN(CC2=CC(NC(=O)C3CCCCC3)=CC=C2)CC1
CHEMBL114997	 CCCCCN(CCCCC)C(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)NC1=CC=CC(C)=C1
CHEMBL259557	 CC1=NC(=CS1)C1=CC=CC(NC(=O)CN2C(=O)N(CC(=O)C(C)(C)C)C3=CC=CC=C3N(C3CCCCC3)C2=O)=C1
CHEMBL356191	 CCC(C)(C)C(=O)CN1C2=CC=CC=C2C(=NC(NC(=O)NC2=CC=CC(C)=C2)C1=O)C1=CC=CC=C1
CHEMBL464192	 ClC1=CC=CC=C1C(N1CCC2(CC1)N(CN(CCN1CCCCC1)C2=O)C1=CC=CC=C1)C1=CC=CC=C1Cl
CHEMBL326293	 CC(=O)N1[C@@H](CC(=O)C2=CC=CC=C2N(CC2=CC=CC=C2Cl)C(=O)[C@H]1CC12CC3CC(CC(C3)C1)C2)C(=O)NCC1N=NN=N1
CHEMBL428033	 CC(C)CCC(N1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=CC=C1
CHEMBL3680055	 C[C@@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(N2CCC3(CCNCC3)C2=O)C(C)=C1
CHEMBL329366	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC(NC(=O)NC3=CC=C4SC=CC4=C3)C2=O)=C1
CHEMBL326975	 CCCCCN(CCCCC)C(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)NC1=CC=C(C)C=C1
CHEMBL457244	 CC(C)CNCCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2Cl)C2=CC=CC=C2Cl)C1=O
CHEMBL326979	 CCCCCN(CCCCC)C(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)NC1=CC=C(C)C=C1
CHEMBL2018494	 [O-][N+](=O)C1=CC(Cl)=CC=C1N[C@@H](CC(=O)N1CCC(CC1)N1CC2=CC=CC=C2NC1=O)C(=O)N1CCC(CC1)N1CCCCC1
CHEMBL460636	 CN(C)CCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2Cl)C2=CC=CC=C2Cl)C1=O
CHEMBL473068	 CNCCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2Cl)C2=CC=CC=C2Cl)C1=O
CHEMBL189634	 CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H]1CCCN2[C@H]1CC(=O)N(C2=O)C1=CC=CC=C1
CHEMBL84632	 CC(C)OC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC(NC(=O)NC3=CC=CC=C3)C2=O)=C1
CHEMBL353140	 CCN(CCCCC1CCN(CC(=O)N2C3=CC=CC=C3NC(=O)C3=CC=CC=C23)CC1)C(=O)C1=CC=C(F)C=C1
CHEMBL3680054	 C[C@@H]1CCCN1[C@@H]1CCN(C1)C1=CC=C(N2CCC3(CCNCC3)C2=O)C(C)=C1
CHEMBL2064157	 CN(C)C(=O)[C@@H]1CC2=CC=CC=C2N1C(=O)CCN1CCC(CC1)C1=CC=CC=C1
CHEMBL350683	 CC1=CC=CC(NC(=O)NC2N=C(C3=CC=NC=C3)C3=CC=CC=C3N(CC(=O)C3CCCC3)C2=O)=C1
CHEMBL124004	 CCC1=CC=C2[C@H](C[C@@H](NC(=O)NC3=CC=CC(Cl)=C3)C(=O)N(CC(=O)NC(C)(C)C)C2=C1)C1=CC=CC=C1
CHEMBL316106	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)C(CC2=C3C=CC=CC3=NN2)C1=O)C1=CC=C2OCOC2=C1
CHEMBL106100	 CN(CC1=CC=CC=C1)C(=O)[C@H](CC1=CC2=CC=CC=C2C=C1)NC(=O)[C@@H]1CCCN1C(=O)NC1=CC=CC=C1O
CHEMBL391082	 CCCCC(N1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=CC=C1
CHEMBL2064161	 CN(C)C(=O)[C@@H]1CC2=CC=CC=C2N1C(=O)CCN1CC2CCC(C1)C2C1=CC=CC=C1
CHEMBL3680053	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(N2CCC3(CCNCC3)C2=O)C(C)=C1
CHEMBL3957586	 O=C(CC1CCCCC1)NC1=CC=CC(CN2CCC(CC2)C(=O)NC2CCCCC2)=C1
CHEMBL314425	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC(CNC(=O)NC3=CC=CC=C3)C2=O)=C1
CHEMBL105303	 CN(C)C(=O)OC[C@@H](NC(=O)NC1=CC(C)=CC=C1)C(=O)N1CCC(CC1)C(=O)C1=CC=CC=C1
CHEMBL391083	 O=C1NCN(C2=CC=CC=C2)C11CCN(CC1)C(C1CCCC1)C1=CC=CC=C1
CHEMBL84237	 CC(N1CCC2(CC1)N(CNC2=O)C1=CC=C(C=C1)[N+]#N)C1=CC=C(Cl)C=C1
CHEMBL194026	 FC1=CC=C(NC(=O)NCC(N2CCN(CC2)C2CCCCC2)C2=CC=CC=C2)C=C1
CHEMBL3680073	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(N2CCCC3(CCN(CC3)C(=O)C3=CC=NC=C3)C2=O)C(C)=C1
CHEMBL3890312	 O=C(NC1CCCCC1)C1CCN(CC2=CC(NC(=O)C3CCCCCC3)=CC=C2)CC1
CHEMBL2112239	 CC1=CC=C(C=C1)N1C(=O)C[C@@H]2[C@H](CCCN2C1=O)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
CHEMBL2386613	 COC1=CC=CC=C1N1CCCN(CCCCNC(=O)C2=CC3=CC=CC=C3N2)CC1
CHEMBL315299	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC(NC(=O)NC3=CC4=CNN=C4C=C3)C2=O)=C1
CHEMBL87846	 C[C@@](CC1=CNC2=CC=CC=C12)(NC(=O)NC1=CC=C(C=C1)[N+]([O-])=O)C(=O)NCC1(CCCCC1)C1=CC=C(O)C=C1
CHEMBL41978	 O=C1C2CCCCN2C(=O)N1CCCN1CCN(CC1)C1=CC=CC=C1
CHEMBL362769	 C[C@@H]1C2[C@@H](CCCN2C(=O)N(C1=O)C1=CC=C(C=C1)N(C)C)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)OC(C)(C)C
CHEMBL2018492	 ClC1=NC=NC(N[C@@H](CC(=O)N2CCC(CC2)N2CC3=CC=CC=C3NC2=O)C(=O)N2CCC(CC2)N2CCCCC2)=C1
CHEMBL2441651	 CC1CCCN1C1CCN(C1)C1=CC=C(NC(=O)C2C(C)(C)C2(C)C)C(C)=C1
CHEMBL2018499	 O=C(C[C@H](NC1=CC2=CNN=C2C=C1)C(=O)N1CCC(CC1)N1CCCCC1)N1CCC(CC1)N1CC2=CC=CC=C2NC1=O
CHEMBL509457	 CCCN(CC1=CC=C(Cl)C=C1)C(=O)[C@H]1CCCN1C(=O)NC1=CC=C(Cl)C=C1
44346255	 CC(C)(C1CCCC1)N1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C2N=NN=N2)C1=O
44345980	 CC(C)(C)CCN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C2N=NN=N2)C1=O
44346047	 FC1=CC=CC=C1N1C2=CC=CC=C2N(CCC2CCCC2)C(=O)[C@H](NC(=O)NC2=CC=CC(=C2)C2N=NN=N2)C1=O
44329144	 O=C(N[C@H]1C(=O)N(CC(=O)N2CCCC2)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O)NC1=CC=CC(=C1)C1N=NN=N1
9850043	 O=C(N[C@H]1C(=O)N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O)NC1=CC=CC=C1
5311147	 O=C(N[C@H]1C(=O)N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O)NC1=CC=CC=C1
19043400	 O=C(N[C@H]1C(=O)N([C@H]2C[C@@H]3CC[C@H]2C3)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O)NC1=CC=CC=C1
10838957	 CC(C)(C)CCN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C#N)C1=O
44346345	 CN(C)C1=CC=CC(NC(=O)N[C@H]2C(=O)N([C@@H]3C[C@@H]4CC[C@H]3C4)C3=CC=CC=C3N(C3=CC=CC=C3)C2=O)=C1
44212463	 O=C(N[C@H]1C(=O)N(CCN2CCCC2)C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1=O)NC1=CC=CC=C1
10576324	 CC(C)C[C@@H](C)N1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10256780	 O=C(N[C@@H]1C(=O)N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C2=CC=CC=C2N(C2CCCCC2)C1=O)NC1=CC=CC=C1
10552321	 CC(C)(C)CCN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10098459	 CC(C)CCN1C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10552320	 CC(C)[C@@H](C)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10004216	 CC(C)CCN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10623068	 CCCCN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
44331524	 C[C@@H](CC1CCCC1)N1C2=CC=CC=C2N([C@@H](C)CC2CCCC2)C(=O)C(NC(=O)NC2=CC=CC=C2)C1=O
44331343	 O=C(NC1C(=O)N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1=O)NC1=CC=CC=C1
21476261	 CC(C)CCN1C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)[C@@H](NC(=O)NC2=CC(=CC=C2)N(C)C)C1=O
44451577	 CC1=CC(NC(=O)NC2C(=O)N(CC(=O)N3CCCC3)C3=CC=CC=C3N(CC(=O)N3CCCC3)C2=O)=CC=C1
56659685	 CC1=CC(NC(=O)N[C@H]2C(=O)N(CCN3CCOCC3)C3=CC=CC=C3N(CC3CCCCC3)C2=O)=CC=C1
10505959	 CN(C)C1=CC=CC(NC(=O)N[C@H]2C(=O)N(CCC(C)(C)C)C3=CC=CC=C3N(C3=CC=CC=C3)C2=O)=C1
44346126	 ClC1=CC=CC(NC(=O)N[C@H]2C(=O)N([C@H]3C[C@@H]4CC[C@H]3C4)C3=CC=CC=C3N(C3=CC=CC=C3)C2=O)=C1
19700636	 CC(C)CCN1C2=CC=CC=C2N(CCN2CCCCC2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
18472063	 CN(C)CCN1C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
19700617	 CN(C)CCCN1C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10697783	 CN(C)C1=CC=C(NC(=O)N[C@H]2C(=O)N(CCC3CCCC3)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)C=C1
10767708	 FC1=CC=CC=C1N1C2=CC=CC=C2N(CCC2CCCC2)C(=O)[C@H](NC(=O)NC2=CC=CC=C2)C1=O
19700643	 CCN(CC)CCN1C2=CC=CC=C2N(CC2CCCCC2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
44331468	 CC(C)CCN1C2=CC=CC=C2N(CC2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
44329157	 O=C(N[C@H]1C(=O)N(CC(=O)N2CCCC2)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O)NC1=CC=CC=C1
10792618	 CN(C)C1=CC=CC(NC(=O)N[C@H]2C(=O)N(CCC3CCCC3)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)=C1
44331505	 CC(C)CCN1C2=CC=CC=C2N(CCC(C)C)C(=O)C(NC(=O)NC2=CC=CC=C2)C1=O
44331489	 CC(C)CCN1C2=CC=CC=C2N(CCC(C)C)C(=O)C(NC(=O)NC2=CC(=CC=C2)N(C)C)C1=O
44331506	 ClC1=CC=CC(NC(=O)N[C@@H]2C(=O)N(C[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)C3=CC=CC=C3N(C3CCCCC3)C2=O)=C1
11799257	 O=C(N[C@H]1C(=O)N(CCC2=CC=CC=C2)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O)NC1=CC=CC=C1
10696354	 CC(C)(C)CCN1C2=CC=CC=C2N(C2=CC=CC=C2F)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
44328894	 FC1=CC=C(NC(=O)N[C@H]2C(=O)N(CC(=O)N3C[C@H]4CC[C@H](CC4)C3)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)C=C1
19043358	 CC(C)CCN1C2=C(C=CC(Cl)=C2)N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10027864	 CC(C)CCN1C2=C(C=CC(F)=C2)N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
9914672	 FC1=CC=C(NC(=O)N[C@@H]2C(=O)N(CC(=O)N3CCCC3)C3=CC=CC=C3N(C3CCCCC3)C2=O)C=C1
10695854	 CC(C)CCN1C2=CC=CC=C2N(C2=CC=CC=C2F)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
44329156	 FC1=CC=C(NC(=O)N[C@@H]2C(=O)N(CC(=O)N3CCCC3)C3=CC=CC=C3N(C3CCCCCC3)C2=O)C=C1
19043395	 CC(C)CCN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
44332766	 CC(C)CCN1C2=C(C=C(F)C=C2)N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10507109	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O)C1=CC=CC=C1
56666598	 CCN(CC)CCN1C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)[C@@H](NC(=O)NC2=CC=C(F)C=C2)C1=O
9958214	 CC(C)CCN1C2=CC=CC=C2N(C2=CC=CC=C2F)C(=O)[C@@H](NC(=O)NC2=CC(=CC=C2)N(C)C)C1=O
44368856	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)C(NC(=O)NC2=CC=CC=C2)C1=O)C1=CC=C(C=C1)N(C)C
10348659	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O)C1=CC=C(C=C1)N(C)C
10768579	 CN(C)C1=CC=CC(NC(=O)N[C@H]2C(=O)N(CCC(C)(C)C)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)=C1
19043361	 CC(C)CCN1C2=CC(Cl)=C(Cl)C=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
56673523	 CCN(CC)CCN1C2=CC=CC=C2N(CCC(C)C)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10649968	 CN(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O)C1=CC=CC=C1
10768190	 CSC1=CC=CC(NC(=O)N[C@H]2C(=O)N(CCC(C)(C)C)C3=CC=CC=C3N(C3=CC=CC=C3)C2=O)=C1
10649606	 O=C(CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O)NC1=CC=CC=C1
54554106	 CC(C)CCN1C2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
10531224	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(NC(=O)NC2=CC=CC=C2)C1=O)C1=CC=CC=C1
56659684	 O=C(N[C@@H]1C(=O)N(CCN2CCOCC2)C2=CC=CC=C2N(CC2CCCCC2)C1=O)NC1=CC=CC=C1
10554602	 CSC1=CC=CC(NC(=O)N[C@H]2C(=O)N(CCC3CCCC3)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)=C1
10415786	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O)C1=CC=C(O)C=C1
11801335	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O)C1=CC=C(F)C=C1
44328951	 FC1=CC=C(NC(=O)N[C@H]2C(=O)N(CC(=O)N3CCCC3)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)C=C1
44336583	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O)C1=CC=CC=C1
10603576	 CC(C)CN1N=NC(=N1)C1=CC(NC(=O)N[C@H]2C(=O)N(CCC(C)(C)C)C3=CC=CC=C3N(C3=CC=CC=C3)C2=O)=CC=C1
10077842	 CN(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O)C1=CC=CC=C1
44451522	 CC1=CC(NC(=O)CN2C(=O)N(CC(=O)N3CCCC3)C3=CC=CC=C3N(C3CCCCCC3)C2=O)=CC=C1
44346176	 C[C@@H](CC1CCCC1)C1=C2NC(=O)[C@H](NC(=O)NC3=CC=CC=C3)C(=O)N(C3=CC=CC=C3)C2=CC=C1
10840039	 CSC1=CC=CC(NC(=O)N[C@H]2C(=O)N(CCC(C)(C)C)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)=C1
44336539	 COC1=CC=C(C=C1)N(C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
19700615	 FC1=CC2=C(C=C1)N(C[C@]13C[C@H]4C[C@H](C[C@H](C4)C1)C3)C(=O)[C@@H](NC(=O)NC1=CC=CC=C1)C(=O)N2CCN1CCOCC1
10815832	 CSC1=CC=CC(NC(=O)N[C@H]2C(=O)N(CCC(C)C)C3=CC=CC=C3N(C3=CC=CC=C3F)C2=O)=C1
54045469	 COC1=CC=C(NC(=O)N[C@H]2C(=O)N(CCC(C)C)C3=CC=CC=C3N(CCN(C)C)C2=O)C=C1
10483574	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC=C2)C1=O
70688460	 FC1=CC2=CC=C(CN3[C@H]4CC[C@@H]3C[C@@H](C4)NC(=O)N3CCC[C@@H]3C(=O)NC3=CC=C(Br)C=C3)C=C2C=C1
10555363	 CC[C@@]1(CC(=O)NC2=CC=CC=C2)C(=O)N(CC(=O)N(C(C)C)C2=CC=CC=C2)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O
70696753	 FC1=CC2=CC=C(CN3[C@H]4CC[C@@H]3C[C@@H](C4)NC(=O)N3CCC[C@@H]3C(=O)NC3=CC=CC=C3)C=C2C=C1
11679146	 COC1=CC=C(C=C1)N(C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O
44336509	 COC1=CC=C(C=C1)N(C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O
11505691	 COC1=CC=C(C=C1)N(C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O
11571172	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O
11765257	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O
11607229	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(=O)C2=CC=CC=C2)C1=O
10507561	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)C2=CC3=CC=CC=C3N2)C1=O)C1=CC=CC=C1
10741628	 CC(C)NC(=O)NC1=CC=CC(CN2CCCC[C@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
44451519	 CC1=CC(NC(=O)CN2C(=O)N(CC(=O)C(C)(C)C)C3=CC=CC=C3N(C3CCCCCC3)C2=O)=CC=C1
25264260	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=C(C)C=C(NC(=O)N2CCN(C)CC2)C=C1
